Tanggal,Username,Tweet
"
2021-04-25 11:41:49",nmikhwan,"RT @LagaCawan: Keluarkan wang tak lalu parlimen, perbelanjaan vaksin tak diterangkan, apa keperluan ambil wang tak dijelaskan. 

Duit KWSP…"

"
2021-04-25 11:41:44",PMRMachang,"RT @JKJAVMY: Advokasi vaksin COVID-19 bersama @Khairykj
https://t.co/d9umIEf8dW
 
Ketahui lebih lanjut mengenai program imunisasi kebangsaa…"

"
2021-04-25 11:41:30",Pacul_Ghoank,"@H5H_CML Jngn bilang gak enak takut di artikan yg lain, sama tukang provokasi anti vaksin."

"
2021-04-25 11:41:27",shannatooth,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:41:21",dea92298176,"RT @Sudastika: 35) Raden menyebut bahwa hingga 20 April, jumlah masyarakat yg telah menerima vaksin baik suntikan pertama dan kedua adalah…"

"
2021-04-25 11:41:20",magiaconatus,@jaluambara_ @anggapph2 Kalo bikin ormas dapet jatah vaksin ga ngga

"
2021-04-25 11:41:06",PMRMachang,RT @officialmosti: KJ bersama petugas Info On Wheels (IOW) Jabatan Penerangan @pmrpeneranganrembau membuat hebahan mengajak orang ramai men…

"
2021-04-25 11:40:44",wingkyp,@TarKot0174 @hipohan Bikin vaksin pakai virus. Virus sudah mutasi .. udah nggak cocok dengan keadaan sekarang

"
2021-04-25 11:40:43",rifkisnugraha,"RT @mawakresna: Laporan Tempo ini bikin ingat pengobatan kontroversial Terawan pertama, yakni Cell Cure, yang diklaim menyembuhkan kanker.…"

"
2021-04-25 11:40:39",PMRMachang,"RT @JapenKelantan: Tolong pakai mask/pelitup separuh muko dgn betul adik kakok. Tutup hidung dan mulut buke letok sakut di dagu.

Info On W…"

"
2021-04-25 11:40:34",PMRMachang,"RT @JapenKelantan: Tolong pakai mask/pelitup separuh muko dgn betul adik kakok. Tutup hidung dan mulut buke letok sakut di dagu.

Info On W…"

"
2021-04-25 11:40:30",akuqawis,"RT @abstrakim: Ada yang kata vaksin ni boleh kurangkan imun badan, semua ni agenda Dajjal. Kat malaysia ni vaksin pun lambat, 5 tahun baru…"

"
2021-04-25 11:40:28",PMRMachang,"RT @JapenKelantan: Tolong pakai mask/pelitup separuh muko dgn betul adik kakok. Tutup hidung dan mulut buke letok sakut di dagu.

IOW

25/4…"

"
2021-04-25 11:40:25",JoPermadi,"@Bagoesbagus7 @RodriChen @mawakresna Ya itu namanya risk mas ,ya harus dihormati juga keputusan relawan spt anang a… https://t.co/Wj0BpgNMOP"

"
2021-04-25 11:40:04",Penjualkarya,"RT @abstrakim: Ada yang kata vaksin ni boleh kurangkan imun badan, semua ni agenda Dajjal. Kat malaysia ni vaksin pun lambat, 5 tahun baru…"

"
2021-04-25 11:39:57",syarahashim,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:39:50",ehhmilab,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:39:47",PMRMachang,"RT @SinarOnline: Setakat Sabtu, hanya 38.1 peratus atau 9,250,441 daripada golongan sasaran daftar  suntikan vaksin  dengan Selangor kekal…"

"
2021-04-25 11:39:47",nrnshfkaa,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:39:41",PMRMachang,"RT @DrAdhamBaba: Jumlah pemberian dos vaksin COVID-19 setakat 24 April 2021 - 1,290,414 dos.

Total 791,910 orang terima dos pertama. 498,5…"

"
2021-04-25 11:39:37",AhmadAammar,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:39:29",AkuBudakLawak,"RT @abstrakim: Ada yang kata vaksin ni boleh kurangkan imun badan, semua ni agenda Dajjal. Kat malaysia ni vaksin pun lambat, 5 tahun baru…"

"
2021-04-25 11:38:59",abstrakim,"Ada yang kata vaksin ni boleh kurangkan imun badan, semua ni agenda Dajjal. Kat malaysia ni vaksin pun lambat, 5 ta… https://t.co/YIXX8VBoSY"

"
2021-04-25 11:38:54",Beritasatu,Suriah Terima Sumbangan Vaksin Covid-19 dari Tiongkok https://t.co/T2D9PFGfIl https://t.co/G9wAT2wV7i

"
2021-04-25 11:38:33",Bananamilkuyu,"Noted!

Apalagi kalau mertua yg anti vaksin, anti imunisasi duh wkwkwk jangan sampe deh ya https://t.co/7aN3kBlJFF"

"
2021-04-25 11:38:32",Manggoww,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:38:26",Dian_Supolo,Sama spt India dongoknya? Krn sdh vaksin lalu jumawa sembarangan? https://t.co/WGSc68YOfc

"
2021-04-25 11:38:23",_frzna,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:38:16",koreanbeefjae,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:38:06",ohheysabby,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 11:37:57",sinamikaaa,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:37:49",Vaksin_Vuritust,"@ispeispewayae @Dak_Ampera @IbnuTasrip Zambut nyokeplu lebih fresh . Sambil awak Jilmek , ane metik zambutnya pake gigi ane"

"
2021-04-25 11:37:46",badanpurwanto,"RT @katzen_jammer: 🇲🇳Mongolia🇲🇳

Sebelum dilaksanakannya vaksinasi covid, rata-rata kematian akibat covid di Mongolia adlh 0 (Nol) kematian…"

"
2021-04-25 11:37:42",anna83wong,"RT @KawalCOVID19: Jumlah org yg telah menerima vaksin Covid-19 di Indonesia per 24 April 2021.

- Dosis 1: 11.718.546 (+95.295)
- Dosis 2:…"

"
2021-04-25 11:37:07",_AmirunZafri,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:36:50",Stephen02954428,RT @Sudastika: 50) Pemda diminta getol lakukan sosialisasi thd efektivitas vaksin virus corona dlm tubuh. Masy yg sudah divaksin tak lantas…

"
2021-04-25 11:36:25",Luckyafriansya9,"@rifaldialdo Fix bener gara-gara vaksin ini MH,jadi 4L@y"

"
2021-04-25 11:36:12",izzatt89,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:36:12",Izzatscarlet,"RT @merxnism: I stan !!!!! Aku tetap tak setuju dengan apa yang dia buat dekat Permaisuri Agong. 

Cakaplah apa pun, dia kokah hutan Pahang…"

"
2021-04-25 11:36:10",NoviaaWD_,Bener2 abis vaksin jadi ngantuk bangetttt

"
2021-04-25 11:36:06",hndrgng,"@detikcom Kalo dilihat dari videonya seperti ditaburi Racun dari udara, mereka mati dadakan mirip ayam kena tetelo.… https://t.co/urP1ouqi9L"

"
2021-04-25 11:36:02",Vaksin_Vuritust,@abdul_jaimiri @kelincipetelur @allah @doror0_doror0 Buktinya apa ? Lah kok Allah kau pelintah pelintut emangnya budakmu ?

"
2021-04-25 11:35:20",AmmerAzzam,@jnmalaysia @KKMPutrajaya @PDRMsia Kena husnulzon. Depa semua mungkin dh ambil vaksin

"
2021-04-25 11:35:01",algiiskandar,RT @detikcom: CDC merekomendasikan ibu hamil untuk mendapatkan vaksin COVID-19 sebab mereka termasuk kelompok rentan. Jenis apa yang aman?…

"
2021-04-25 11:35:00",Vaksin_Vuritust,@abdul_jaimiri @doror0_doror0 Sblm kau tumpahkan daraaa seragkan vuritmu dulu biar ane tust pake minyak babik . 🤩

"
2021-04-25 11:34:57",prayfort4fiq,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:34:50",episrofiei,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 11:34:37",Stevaniehuangg,@Yans872 @aley_bro @Lisaamartatara4 @Dahnilanzar @Mr_cosanostr Jangan bacot aja lu @Yans872 buktikan klo emak… https://t.co/55Sw9VqC87

"
2021-04-25 11:34:14",Apllusan,@healxing @vealranger @moonstonedust_ *replynya telat bgt* kalo efeknya astarzeneka emang panas gitu aku tanya petu… https://t.co/YvGKSgExJf

"
2021-04-25 11:34:13",HermansyahA6,"SEMPAT ""GAK MAU"" VAKSIN, ALASAN INILAH AKHIRNYA KELUARGA ASIX MAU DI VAK... https://t.co/2j66V9QwVo via @YouTube"

"
2021-04-25 11:34:13",BBPOM_Mataram,"Baca selangkapnya pada: https://t.co/RsnFbBMZbc

#BBPOMdiMataram
#BPOM
#vaksinCovid19"

"
2021-04-25 11:33:54",apihmidung,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:33:51",vandinnie,"RT @Mr_cosanostr: Tolol di pake trus !! Goblok di buang cux !! 
Buktikan cux klo emang jualan vaksin palsu !"

"
2021-04-25 11:33:48",KoranBUMN,"Indonesia Sudah Mendapatkan Total 26,2 juta Dosis Vaksin Covid-19 https://t.co/yxHzAu4bMF @KemenkesRI @KemenBUMN @biofarmaID @BNPB_Indonesia"

"
2021-04-25 11:33:29",BBPOM_Mataram,Petugas BBPOM di Mataram melakukan pengawalan kesiapan fasilitas penyimpanan pada masing-masing PBF untuk memastika… https://t.co/tR1REZx65u

"
2021-04-25 11:33:26",ispeispewayae,@Dak_Ampera @Vaksin_Vuritust @IbnuTasrip Paansi diajak juga kaga https://t.co/XIrGuYL7gJ

"
2021-04-25 11:33:18",Vaksin_Vuritust,@Dak_Ampera @ispeispewayae @IbnuTasrip Mana punya kwonthol dia

"
2021-04-25 11:33:12",PowieSarah,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:33:03",AwangSancaka,RT @Sudastika: 50) Pemda diminta getol lakukan sosialisasi thd efektivitas vaksin virus corona dlm tubuh. Masy yg sudah divaksin tak lantas…

"
2021-04-25 11:32:48",VvianFern,"RT @JapenKelantan: Ambo tok se rayo dengan Covid-19. Ambo nok rayo dengan keluarga, sedaro &amp; saing sobak jah. Jadi kito keno pakat ikut SOP…"

"
2021-04-25 11:32:48",AhmadMu89605238,"RT @irwanudin84: Vaksin Covid19 Pada Bulan Ramadhan tdk membatalkan puasa
@jokowi
@halimiskandarnu
@imansyukri
@malik_haramain
@taufikmadji…"

"
2021-04-25 11:32:45",VvianFern,"RT @JapenKelantan: Ambo tok se rayo dengan Covid-19. Ambo nok rayo dengan keluarga, sedaro &amp; saing sobak jah. Jadi kito keno pakat ikut SOP…"

"
2021-04-25 11:32:41",VvianFern,"RT @JapenKelantan: Ambo tok se rayo dengan Covid-19. Ambo nok rayo dengan keluarga, sedaro &amp; saing sobak jah. Jadi kito keno pakat ikut SOP…"

"
2021-04-25 11:32:37",VvianFern,"RT @JapenKelantan: Ambo tok se rayo dengan Covid-19. Ambo nok rayo dengan keluarga, sedaro &amp; saing sobak jah. Jadi kito keno pakat ikut SOP…"

"
2021-04-25 11:32:33",VvianFern,"RT @JapenKelantan: Ambo tok se rayo dengan Covid-19. Ambo nok rayo dengan keluarga, sedaro &amp; saing sobak jah. Jadi kito keno pakat ikut SOP…"

"
2021-04-25 11:32:29",VvianFern,"RT @JapenKelantan: Ambo tok se rayo dengan Covid-19. Ambo nok rayo dengan keluarga, sedaro &amp; saing sobak jah. Jadi kito keno pakat ikut SOP…"

"
2021-04-25 11:32:26",VvianFern,"RT @JapenKelantan: Ambo tok se rayo dengan Covid-19. Ambo nok rayo dengan keluarga, sedaro &amp; saing sobak jah. Jadi kito keno pakat ikut SOP…"

"
2021-04-25 11:32:20",AwangSancaka,"RT @Sudastika: 35) Raden menyebut bahwa hingga 20 April, jumlah masyarakat yg telah menerima vaksin baik suntikan pertama dan kedua adalah…"

"
2021-04-25 11:32:18",VvianFern,"RT @JapenKelantan: Tolong pakai mask/pelitup separuh muko dgn betul adik kakok. Tutup hidung dan mulut buke letok sakut di dagu.

IOW

25/4…"

"
2021-04-25 11:32:15",VvianFern,"RT @JapenKelantan: Tolong pakai mask/pelitup separuh muko dgn betul adik kakok. Tutup hidung dan mulut buke letok sakut di dagu.

Info On W…"

"
2021-04-25 11:32:12",VvianFern,"RT @JapenKelantan: Tolong pakai mask/pelitup separuh muko dgn betul adik kakok. Tutup hidung dan mulut buke letok sakut di dagu.

Info On W…"

"
2021-04-25 11:32:10",VvianFern,"RT @JapenKelantan: Tolong pakai mask/pelitup separuh muko dgn betul adik kakok. Tutup hidung dan mulut buke letok sakut di dagu.

Info On W…"

"
2021-04-25 11:32:08",arifbsantoso,"RT @katzen_jammer: 🇲🇳Mongolia🇲🇳

Sebelum dilaksanakannya vaksinasi covid, rata-rata kematian akibat covid di Mongolia adlh 0 (Nol) kematian…"

"
2021-04-25 11:32:07",VvianFern,"RT @JapenKelantan: Tolong pakai mask/pelitup separuh muko dgn betul adik kakok. Tutup hidung dan mulut buke letok sakut di dagu.

Info On W…"

"
2021-04-25 11:32:05",VvianFern,"RT @JapenKelantan: Tolong pakai mask/pelitup separuh muko dgn betul adik kakok. Tutup hidung dan mulut buke letok sakut di dagu.

Info On W…"

"
2021-04-25 11:32:03",melissalcs1997,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 11:32:02",VvianFern,"RT @JapenKelantan: Tolong pakai mask/pelitup separuh muko dgn betul adik kakok. Tutup hidung dan mulut buke letok sakut di dagu.

Info On W…"

"
2021-04-25 11:32:01",Mr_cosanostr,"Tolol di pake trus !! Goblok di buang cux !! 
Buktikan cux klo emang jualan vaksin palsu ! https://t.co/ma1tx12G0p"

"
2021-04-25 11:31:59",VvianFern,"RT @JapenKelantan: Tolong pakai mask/pelitup separuh muko dgn betul adik kakok. Tutup hidung dan mulut buke letok sakut di dagu.

Info On W…"

"
2021-04-25 11:31:45",BBPOM_Mataram,PT Kimia Farma T&amp;D Cab. Mataram menerima vaksin Covid-19 sebanyak 2090 vial yang akan didistribusikan ke kab/kota d… https://t.co/WHhHAj1cMe

"
2021-04-25 11:31:42",RiuRizkiUtomo_,"RT @tolakbigotnkri: Stok kita 8 juta saat ini &amp; penyuntikan 400.000 sehari, maka kita bisa melakukan vaksin hingga 20 hari ke depan. Silahk…"

"
2021-04-25 11:31:32",Shda_Agatha,@OfficialiNewsTV Mereka kurang paham apa itu fungsi vaksin.

"
2021-04-25 11:31:23",moonstonedust_,@healxing @vealranger aamin.....semoga juga efek karena kerjaan padet...aku vaksin yg pertama sempet tepar seharian turuuuu ae

"
2021-04-25 11:30:53",BBPOM_Mataram,"Dengan pengawalan dari pihak Kepolisian dan Dinas Kesehatan Provinsi NTB, vaksin Covid 19 tersebut diberangkatkan k… https://t.co/SVu4E3jN3n"

"
2021-04-25 11:30:31",mhdzrf_,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:30:23",vealranger,"@moonstonedust_ @healxing Nah iya, ada baiknya tlfn aja.
Memang sih kl gugling2, buat ilangin efek abis vaksin tuh… https://t.co/86li1pJY1F"

"
2021-04-25 11:30:01",Vaksin_Vuritust,@Dak_Ampera @ispeispewayae @IbnuTasrip Ane bantu tolein vuritnya

"
2021-04-25 11:29:50",Napen21,"RT @WagimanDeep212_: Sukses mensuprot Gnose yg diciptain rangorang hebat di UGM Jogjakarta, kini Mister White @ganjarpranowo pengen Indones…"

"
2021-04-25 11:29:49",BBPOM_Mataram,"Sabtu (24/04/2021), sebanyak 3 koli atau 2200 vial vaksin Covid-19 Produksi PT Bio Farma tiba di Bandar Udara Inter… https://t.co/VV3e06pKTf"

"
2021-04-25 11:29:47",Adrianussatrio,@nonnandaaa abis vaksin di suruh kerja normal semua 😂 https://t.co/q8DIq7dxFD

"
2021-04-25 11:29:20",YTejamulia,"RT @WagimanDeep212_: Sukses mensuprot Gnose yg diciptain rangorang hebat di UGM Jogjakarta, kini Mister White @ganjarpranowo pengen Indones…"

"
2021-04-25 11:29:11",AwangSancaka,"RT @kopipolitik1: 25) Raden menyebut bahwa hingga 20 April, jumlah masyarakat yg telah menerima vaksin baik suntikan pertama dan kedua adal…"

"
2021-04-25 11:28:58",datullylie,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 11:28:13",diavolocalcio,"@SaputraIcad @panditfootball @ATLUTD Kecepatan vaksin amerika 1 juta vaksin lebih perhari, bulan maret aja warganya… https://t.co/YDBusbn7JV"

"
2021-04-25 11:28:04",LoveOn9597,Was” banget mana papa blm dpt vaksin 🧎‍♀️

"
2021-04-25 11:28:01",ezrathemajestic,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:27:58",dfitriani1,"RT @katzen_jammer: 🇲🇳Mongolia🇲🇳

Sebelum dilaksanakannya vaksinasi covid, rata-rata kematian akibat covid di Mongolia adlh 0 (Nol) kematian…"

"
2021-04-25 11:27:54",syafiqsudirman,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:27:51",jzkzjxkxxnxn99,@akhifairuz_ Bagi ruang untuk menteri mungkin ini kesan sampingan vaksin covid 19 menteri jadi bodoh dalam beberapa… https://t.co/QAIVM4HvzM

"
2021-04-25 11:27:42",mzanzrdn,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:27:03",Hildaa_n,"RT @ibamibrahim: ""Tapi kan di kita udah pada vaksin""

Vaccination rate nya India 2x nya Indonesia btw, mereka udah vaksin 100an juta orang…"

"
2021-04-25 11:26:35",Fandisopan_SRG,RT @juezulkifli: Bersama YAB @AmirudinShari dlm lawatan kerja ke Pusat Pemberian Vaksin Kuala Selangor yg akan dibuka pd 26 April 2021. Sas…

"
2021-04-25 11:26:19",sisentung,"RT @mawakresna: Laporan Tempo ini bikin ingat pengobatan kontroversial Terawan pertama, yakni Cell Cure, yang diklaim menyembuhkan kanker.…"

"
2021-04-25 11:26:16",ayeshahhr,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:26:08",vealranger,"@moonstonedust_ @healxing Pengetahuan vaksin dan obat cacing orang indo tuh minim banget. Jadi taunya, sekali seumu… https://t.co/jFZorQcUrB"

"
2021-04-25 11:26:03",Vaksin_Vuritust,@SekteAxis @Kulhugeni8 @wahyuut64969196 @AremaNita__ Tak usah kabur anaeuk Lhonthey . Ku tole nanti lepetmu.  Sini sayang 🤩😘

"
2021-04-25 11:25:25",Vaksin_Vuritust,@SekteAxis @Kulhugeni8 @wahyuut64969196 @AremaNita__ Bokhap kau waktu itu pidongnya tak bs naik . Minta bantuan sam… https://t.co/o5FuwCdxMV

"
2021-04-25 11:25:15",xliimrxn,"RT @The_Endie: Betul la tu, masa MCO 1.0, ramai takleh kerja, takleh berniaga. Dia syorkan kerajaan beri RM1K sebulan selama 3 bulan kpd B4…"

"
2021-04-25 11:25:03",kanwildjknjkt,"Ingin mengenal mengenai vaksin lebih lanjut, baca selengkapnya di tautan ini https://t.co/6p2NY99DN0.… https://t.co/EfKLixhXq6"

"
2021-04-25 11:24:36",valeriiearcherr,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:24:26",moonstonedust_,"@vealranger @healxing iyaaa aku juga gapernah vaksin flu (dan baru tau flu ada vaksinnya skitar 2 thnan ini) 

beto… https://t.co/nji65k3OYJ"

"
2021-04-25 11:24:12",Rofika70,"RT @LilisRitonga: Jgan takut untuk di vaksin untuk cegah covid 19
#TPPSumut
#GusMenteri
@jokowi 
@halimiskandarnu 
@malik_haramain
@imansyu…"

"
2021-04-25 11:23:47",kanwildjknjkt,"Dalam proses vaksinasi, konsultasi dengan petugas kesehatan tetap perlu dilakukan agar manfaat vaksin bisa dirasaka… https://t.co/lKs54vK23C"

"
2021-04-25 11:23:08",SaputraIcad,@diavolocalcio @panditfootball @ATLUTD Banyak juga yg udeh di vaksin?

"
2021-04-25 11:22:52",vealranger,"@healxing @moonstonedust_ Ta tapi orang sini mana ada yg vaksin flu tiap tahun....???
Ada pun jarang banget. Karena… https://t.co/fX4N7NfEVL"

"
2021-04-25 11:22:49",kanwildjknjkt,Tidak perlu ada keraguan untuk tidak menerima vaksin. Mengingat vaksin ini sangat berperan dalam mencegah kita terinfeksi COVID-19.

"
2021-04-25 11:22:45",Vaksin_Vuritust,@SekteAxis @Kulhugeni8 @wahyuut64969196 @AremaNita__ Halaaah kau aja kadang teruskan kerjaan mamakkau jualan lepet… https://t.co/XGAuNdNE6y

"
2021-04-25 11:22:43",geliatnegeri,"Seluruh jenis vaksin Covid-19 yang digunakan dalam program vaksinasi nasional dipastikan aman, berkhasiat dan minim… https://t.co/mRl0NA3xLO"

"
2021-04-25 11:22:41",NaviFray,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 11:22:19",thefaridnajmi,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:22:04",shifaothmann,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:21:42",PMidai,"@hipohan @lelakiabiez ini juga sudah pada d vaksin
😂😂

https://t.co/QChuDUeNxB"

"
2021-04-25 11:21:39",madevaaa,Weekend gini awak remek efek vaksin dan bu cleaning service kantor moro wa nanya soal admin personel baru started w… https://t.co/ZXesK9cTw0

"
2021-04-25 11:21:28",DTar169,@republikaonline Kaya nya laku keras vaksin ni iyaa kan

"
2021-04-25 11:21:27",Vaksin_Vuritust,@SekteAxis @Kulhugeni8 @wahyuut64969196 @AremaNita__ Udah tau kan cuma belajar dr google berani protes promosi ajar… https://t.co/B7J864vMij

"
2021-04-25 11:20:40",azamshahsabtu,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:20:33",AbidahMuthi,"RT @WagimanDeep212_: Sukses mensuprot Gnose yg diciptain rangorang hebat di UGM Jogjakarta, kini Mister White @ganjarpranowo pengen Indones…"

"
2021-04-25 11:20:15",hazeetfikry,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:20:14",nxvxxsxcx,"RT @aIahsiaboy: OPEN ADOPT FREE
LEPAS ADOPSI FREE

- domisili tangerang kabupaten
- kucing mixdome jantan dewasa
- sudah vaksin, sudah ster…"

"
2021-04-25 11:19:45",Vaksin_Vuritust,@SekteAxis @Kulhugeni8 @wahyuut64969196 @AremaNita__ Biar ingat kau aneuk Phelazur mana ada yg mau didik buat cari… https://t.co/RzwBjYDDTy

"
2021-04-25 11:19:35",Yans872,"@aley_bro @Lisaamartatara4 @Dahnilanzar @Mr_cosanostr Ouwwhhh yg jualan vaksin palsu itu yaah... Iyaa iyaaa baru ingettt,"

"
2021-04-25 11:19:35",fajarnugros,Vaksin dulu gaes.. https://t.co/FAhiTvSl2Y

"
2021-04-25 11:19:26",vealranger,"@moonstonedust_ @healxing 😁😁😁😁 iya bener, yg penting udah vaksin dan tetep prokes"

"
2021-04-25 11:18:40",Vaksin_Vuritust,@SekteAxis @Kulhugeni8 @wahyuut64969196 @AremaNita__ Ane cuma kasih tau ente sejenak biar ada gambaran lon . Woii l… https://t.co/USSJoSxrih

"
2021-04-25 11:18:22",moonstonedust_,@vealranger @healxing ya namanya juga usaha....yaudahlah sing wes kadung...wkwkwk sing penting wes vaksin (katanya… https://t.co/vfhDJ07SeQ

"
2021-04-25 11:18:04",NurainiSelamat,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:17:54",mattzane1,"RT @DGHisham: Di kala kes penularan Covid-19 sedang berlaku, berita palsu juga meningkat menakut-nakutkan orang ramai tentang vaksin. Kita…"

"
2021-04-25 11:17:52",kelincipetelur,RT @Kulhugeni8: @SekteAxis @Vaksin_Vuritust @wahyuut64969196 @AremaNita__ Bego amat sih lu anak lonthey... otak lu penuh pjuuuuhh... itu ag…

"
2021-04-25 11:17:46",DodiLatief,"RT @katzen_jammer: 🇲🇳Mongolia🇲🇳

Sebelum dilaksanakannya vaksinasi covid, rata-rata kematian akibat covid di Mongolia adlh 0 (Nol) kematian…"

"
2021-04-25 11:17:44",snurhidatul,"RT @TheUsopIbrahim: Queen back off tak rugi apa. Kita ni dah 2 tahun tak dapat beraya kampung, mak bapak meninggal tak dapat jumpa, sekolah…"

"
2021-04-25 11:17:44",hnmmrssha,"RT @aliffnaif_: Vaksin lambat dan tak mengutamakan guru dah murid, tapi boleh utama Ahli Parlimen. Sedangkan Parlimen diarah tutup dan seko…"

"
2021-04-25 11:17:43",Vaksin_Vuritust,@ispeispewayae @Dak_Ampera @IbnuTasrip Tubggu nyokep kau di toncek ya mekikinananya .njink

"
2021-04-25 11:17:43",mattzane1,RT @officialmosti: KJ bersama petugas Info On Wheels (IOW) Jabatan Penerangan @pmrpeneranganrembau membuat hebahan mengajak orang ramai men…

